ID,answer
TG_B_S_20230326,3976.8955
TG_B_S_20230327,4948.612
TG_B_S_20230328,5192.516
TG_B_S_20230329,3939.4558
TG_B_S_20230330,6281.2437
TG_B_S_20230331,6535.507
TG_C_J_20230304,4413.1157
TG_C_J_20230305,3563.8936
TG_C_J_20230306,3113.8022
TG_C_J_20230307,4668.6343
TG_C_J_20230308,4906.5327
TG_C_J_20230309,4984.399
TG_C_J_20230310,5069.2354
TG_C_J_20230311,4812.729
TG_C_J_20230312,3906.5315
TG_C_J_20230313,4381.061
TG_C_J_20230314,4604.657
TG_C_J_20230315,4804.7017
TG_C_J_20230316,5268.6855
TG_C_J_20230317,5367.2373
TG_C_J_20230318,5513.0796
TG_C_J_20230319,3896.259
TG_C_J_20230320,4697.196
TG_C_J_20230321,6068.0117
TG_C_J_20230322,5607.095
TG_C_J_20230323,5770.591
TG_C_J_20230324,5572.601
TG_C_J_20230325,6699.662
TG_C_J_20230326,5438.7515
TG_C_J_20230327,6084.5093
TG_C_J_20230328,6533.2065
TG_C_J_20230329,5133.258
TG_C_J_20230330,7013.2593
TG_C_J_20230331,7314.993
TG_C_S_20230304,3793.6108
TG_C_S_20230305,2868.7065
TG_C_S_20230306,2499.7004
TG_C_S_20230307,4054.5322
TG_C_S_20230308,4368.1025
TG_C_S_20230309,4405.952
TG_C_S_20230310,4490.788
TG_C_S_20230311,4234.2812
TG_C_S_20230312,3183.278
TG_C_S_20230313,3657.807
TG_C_S_20230314,3881.404
TG_C_S_20230315,4176.921
TG_C_S_20230316,4674.319
TG_C_S_20230317,4772.87
TG_C_S_20230318,4918.712
TG_C_S_20230319,3301.891
TG_C_S_20230320,3936.9229
TG_C_S_20230321,5307.7407
TG_C_S_20230322,4719.0576
TG_C_S_20230323,4882.5537
TG_C_S_20230324,4684.564
TG_C_S_20230325,5807.59
TG_C_S_20230326,4546.678
TG_C_S_20230327,5192.437
TG_C_S_20230328,5641.1343
TG_C_S_20230329,4241.1865
TG_C_S_20230330,6368.6475
TG_C_S_20230331,6764.33
TG_D_J_20230304,1778.588
TG_D_J_20230305,954.2288
TG_D_J_20230306,318.09738
TG_D_J_20230307,1876.3704
TG_D_J_20230308,2156.692
TG_D_J_20230309,2234.5576
TG_D_J_20230310,2269.956
TG_D_J_20230311,2021.8795
TG_D_J_20230312,969.4872
TG_D_J_20230313,1173.3557
TG_D_J_20230314,1396.9532
TG_D_J_20230315,1533.8617
TG_D_J_20230316,1765.3383
TG_D_J_20230317,1776.2303
TG_D_J_20230318,1957.7799
TG_D_J_20230319,340.9604
TG_D_J_20230320,882.1778
TG_D_J_20230321,2529.0767
TG_D_J_20230322,1881.2944
TG_D_J_20230323,2044.7905
TG_D_J_20230324,2011.4764
TG_D_J_20230325,3027.4858
TG_D_J_20230326,1936.8923
TG_D_J_20230327,2516.051
TG_D_J_20230328,2634.0508
TG_D_J_20230329,1595.1373
TG_D_J_20230330,3355.211
TG_D_J_20230331,3413.0752
TG_D_S_20230304,3676.765
TG_D_S_20230305,2775.2563
TG_D_S_20230306,2168.7854
TG_D_S_20230307,3794.225
TG_D_S_20230308,4238.6777
TG_D_S_20230309,4276.528
TG_D_S_20230310,4311.927
TG_D_S_20230311,4063.85
TG_D_S_20230312,2787.5146
TG_D_S_20230313,2991.3833
TG_D_S_20230314,3214.9805
TG_D_S_20230315,3500.7805
TG_D_S_20230316,3998.1787
TG_D_S_20230317,4009.0703
TG_D_S_20230318,4190.6226
TG_D_S_20230319,2573.8008
TG_D_S_20230320,3115.0183
TG_D_S_20230321,4761.9194
TG_D_S_20230322,3986.3687
TG_D_S_20230323,4149.8647
TG_D_S_20230324,4116.5513
TG_D_S_20230325,5063.454
TG_D_S_20230326,3972.8608
TG_D_S_20230327,4552.0215
TG_D_S_20230328,4670.022
TG_D_S_20230329,3631.106
TG_D_S_20230330,5638.64
TG_D_S_20230331,6087.38
TG_E_J_20230304,1190.0414
TG_E_J_20230305,281.87158
TG_E_J_20230306,-326.40485
TG_E_J_20230307,1274.3772
TG_E_J_20230308,1473.5662
TG_E_J_20230309,1453.0995
TG_E_J_20230310,1488.4974
TG_E_J_20230311,1275.4044
TG_E_J_20230312,296.49274
TG_E_J_20230313,713.10645
TG_E_J_20230314,843.1672
TG_E_J_20230315,1005.5332
TG_E_J_20230316,942.9673
TG_E_J_20230317,786.2328
TG_E_J_20230318,1045.6097
TG_E_J_20230319,-639.0652
TG_E_J_20230320,-140.33011
TG_E_J_20230321,1506.5692
TG_E_J_20230322,927.64685
TG_E_J_20230323,1121.8138
TG_E_J_20230324,1008.3134
TG_E_J_20230325,1828.8457
TG_E_J_20230326,939.14886
TG_E_J_20230327,1538.7042
TG_E_J_20230328,1656.7032
TG_E_J_20230329,258.59247
TG_E_J_20230330,2386.4802
TG_E_J_20230331,2444.3442
TG_E_S_20230304,3371.692
TG_E_S_20230305,2386.3728
TG_E_S_20230306,1807.7571
TG_E_S_20230307,3504.9822
TG_E_S_20230308,3868.302
TG_E_S_20230309,3831.044
TG_E_S_20230310,3866.442
TG_E_S_20230311,3653.349
TG_E_S_20230312,2463.2844
TG_E_S_20230313,2879.8987
TG_E_S_20230314,3009.9595
TG_E_S_20230315,3295.7598
TG_E_S_20230316,3499.1145
TG_E_S_20230317,3330.2776
TG_E_S_20230318,3589.6543
TG_E_S_20230319,1904.9797
TG_E_S_20230320,2403.7144
TG_E_S_20230321,4050.6135
TG_E_S_20230322,3385.169
TG_E_S_20230323,3579.336
TG_E_S_20230324,3465.8362
TG_E_S_20230325,4217.2607
TG_E_S_20230326,3359.956
TG_E_S_20230327,3959.511
TG_E_S_20230328,4077.5122
TG_E_S_20230329,2679.4001
TG_E_S_20230330,4807.287
TG_E_S_20230331,5256.026
CR_A_J_20230304,1291.397
CR_A_J_20230305,603.09393
CR_A_J_20230306,937.74884
CR_A_J_20230307,1508.3976
CR_A_J_20230308,1333.1509
CR_A_J_20230309,1484.0505
CR_A_J_20230310,1524.5845
CR_A_J_20230311,1484.3069
CR_A_J_20230312,856.93756
CR_A_J_20230313,1166.5525
CR_A_J_20230314,1307.8461
CR_A_J_20230315,1464.3169
CR_A_J_20230316,1512.7891
CR_A_J_20230317,1554.518
CR_A_J_20230318,1486.1946
CR_A_J_20230319,676.9822
CR_A_J_20230320,1466.1041
CR_A_J_20230321,1465.8918
CR_A_J_20230322,1424.1498
CR_A_J_20230323,1661.6516
CR_A_J_20230324,1434.4539
CR_A_J_20230325,1425.4618
CR_A_J_20230326,263.4216
CR_A_J_20230327,1837.2037
CR_A_J_20230328,1987.3655
CR_A_J_20230329,1148.0591
CR_A_J_20230330,2464.6152
CR_A_J_20230331,2571.7505
CR_B_J_20230304,698.62854
CR_B_J_20230305,118.49466
CR_B_J_20230306,453.14917
CR_B_J_20230307,968.1632
CR_B_J_20230308,823.7511
CR_B_J_20230309,975.1006
CR_B_J_20230310,955.2098
CR_B_J_20230311,907.44806
CR_B_J_20230312,280.07855
CR_B_J_20230313,526.166
CR_B_J_20230314,709.1327
CR_B_J_20230315,802.3389
CR_B_J_20230316,809.83954
CR_B_J_20230317,925.0694
CR_B_J_20230318,935.58514
CR_B_J_20230319,128.88155
CR_B_J_20230320,912.8842
CR_B_J_20230321,912.67175
CR_B_J_20230322,870.9296
CR_B_J_20230323,1108.4318
CR_B_J_20230324,881.2339
CR_B_J_20230325,882.5125
CR_B_J_20230326,-279.52716
CR_B_J_20230327,1222.9567
CR_B_J_20230328,1373.1185
CR_B_J_20230329,302.0795
CR_B_J_20230330,1738.5645
CR_B_J_20230331,1845.6998
CR_C_J_20230304,733.4492
CR_C_J_20230305,220.90292
CR_C_J_20230306,597.87604
CR_C_J_20230307,1128.1128
CR_C_J_20230308,1020.5418
CR_C_J_20230309,1158.3108
CR_C_J_20230310,1166.781
CR_C_J_20230311,1119.0193
CR_C_J_20230312,706.96155
CR_C_J_20230313,701.8395
CR_C_J_20230314,884.80634
CR_C_J_20230315,978.01245
CR_C_J_20230316,1075.4283
CR_C_J_20230317,1096.8053
CR_C_J_20230318,1091.7539
CR_C_J_20230319,271.4845
CR_C_J_20230320,1221.39
CR_C_J_20230321,1221.1777
CR_C_J_20230322,1179.4357
CR_C_J_20230323,1416.9376
CR_C_J_20230324,1189.7399
CR_C_J_20230325,1191.0186
CR_C_J_20230326,188.98979
CR_C_J_20230327,1319.5834
CR_C_J_20230328,1447.8427
CR_C_J_20230329,614.83887
CR_C_J_20230330,1305.805
CR_C_J_20230331,1509.6439
CR_D_J_20230304,1307.8389
CR_D_J_20230305,657.8447
CR_D_J_20230306,932.99615
CR_D_J_20230307,1412.4232
CR_D_J_20230308,1294.8922
CR_D_J_20230309,1432.661
CR_D_J_20230310,1416.2515
CR_D_J_20230311,1376.9208
CR_D_J_20230312,1021.0743
CR_D_J_20230313,1041.4274
CR_D_J_20230314,1224.3943
CR_D_J_20230315,1307.8845
CR_D_J_20230316,1405.3007
CR_D_J_20230317,1426.6775
CR_D_J_20230318,1437.1934
CR_D_J_20230319,479.06293
CR_D_J_20230320,1379.7262
CR_D_J_20230321,1397.3322
CR_D_J_20230322,1296.8036
CR_D_J_20230323,1534.3055
CR_D_J_20230324,1354.5526
CR_D_J_20230325,1426.8085
CR_D_J_20230326,517.24506
CR_D_J_20230327,1594.8572
CR_D_J_20230328,1760.154
CR_D_J_20230329,1109.9786
CR_D_J_20230330,1760.6156
CR_D_J_20230331,1964.4545
CR_D_S_20230304,98.57849
CR_D_S_20230305,-549.6859
CR_D_S_20230306,-356.48624
CR_D_S_20230307,154.69356
CR_D_S_20230308,173.9711
CR_D_S_20230309,229.14401
CR_D_S_20230310,265.53958
CR_D_S_20230311,226.20888
CR_D_S_20230312,-274.44394
CR_D_S_20230313,-254.09067
CR_D_S_20230314,-71.124
CR_D_S_20230315,107.83837
CR_D_S_20230316,238.66782
CR_D_S_20230317,260.04474
CR_D_S_20230318,249.69638
CR_D_S_20230319,-494.23193
CR_D_S_20230320,216.40001
CR_D_S_20230321,234.00569
CR_D_S_20230322,135.92107
CR_D_S_20230323,379.55356
CR_D_S_20230324,199.80052
CR_D_S_20230325,267.01276
CR_D_S_20230326,-642.55
CR_D_S_20230327,219.5885
CR_D_S_20230328,384.8855
CR_D_S_20230329,-212.74983
CR_D_S_20230330,513.7193
CR_D_S_20230331,739.855
CR_E_J_20230304,1241.4836
CR_E_J_20230305,533.65356
CR_E_J_20230306,825.9599
CR_E_J_20230307,1318.5662
CR_E_J_20230308,1162.516
CR_E_J_20230309,1288.3865
CR_E_J_20230310,1274.2118
CR_E_J_20230311,1265.2059
CR_E_J_20230312,896.87823
CR_E_J_20230313,973.58307
CR_E_J_20230314,1106.2687
CR_E_J_20230315,1189.7589
CR_E_J_20230316,1287.175
CR_E_J_20230317,1308.5519
CR_E_J_20230318,1319.0675
CR_E_J_20230319,360.93713
CR_E_J_20230320,1261.6006
CR_E_J_20230321,1279.2064
CR_E_J_20230322,1178.6779
CR_E_J_20230323,1425.3256
CR_E_J_20230324,1350.6744
CR_E_J_20230325,1380.6383
CR_E_J_20230326,471.07513
CR_E_J_20230327,1548.687
CR_E_J_20230328,1713.9839
CR_E_J_20230329,1071.658
CR_E_J_20230330,1890.1272
CR_E_J_20230331,2119.6416
CR_E_S_20230304,11.098606
CR_E_S_20230305,-695.0015
CR_E_S_20230306,-484.6471
CR_E_S_20230307,39.71152
CR_E_S_20230308,20.470116
CR_E_S_20230309,63.744698
CR_E_S_20230310,102.37497
CR_E_S_20230311,93.36928
CR_E_S_20230312,-419.76453
CR_E_S_20230313,-343.05972
CR_E_S_20230314,-210.37433
CR_E_S_20230315,-31.411959
CR_E_S_20230316,99.41745
CR_E_S_20230317,120.79433
CR_E_S_20230318,110.44604
CR_E_S_20230319,-633.4823
CR_E_S_20230320,77.14962
CR_E_S_20230321,94.75529
CR_E_S_20230322,-117.55863
CR_E_S_20230323,135.21973
CR_E_S_20230324,60.568413
CR_E_S_20230325,90.01311
CR_E_S_20230326,-819.54974
CR_E_S_20230327,239.83542
CR_E_S_20230328,405.1325
CR_E_S_20230329,-184.65346
CR_E_S_20230330,599.57086
CR_E_S_20230331,851.383
CB_A_J_20230304,773.799
CB_A_J_20230305,-5.057955
CB_A_J_20230306,322.53793
CB_A_J_20230307,876.92065
CB_A_J_20230308,701.6737
CB_A_J_20230309,852.5733
CB_A_J_20230310,893.1074
CB_A_J_20230311,852.83014
CB_A_J_20230312,225.46054
CB_A_J_20230313,535.07574
CB_A_J_20230314,676.3691
CB_A_J_20230315,816.19855
CB_A_J_20230316,864.6707
CB_A_J_20230317,923.8156
CB_A_J_20230318,855.4925
CB_A_J_20230319,46.2796
CB_A_J_20230320,835.4019
CB_A_J_20230321,881.2927
CB_A_J_20230322,793.4473
CB_A_J_20230323,1030.9495
CB_A_J_20230324,803.75146
CB_A_J_20230325,763.22095
CB_A_J_20230326,-398.81866
CB_A_J_20230327,1065.601
CB_A_J_20230328,1222.8212
CB_A_J_20230329,383.51456
CB_A_J_20230330,1735.0248
CB_A_J_20230331,1815.4344
CB_A_S_20230304,302.2977
CB_A_S_20230305,-437.72995
CB_A_S_20230306,-192.08548
CB_A_S_20230307,362.29703
CB_A_S_20230308,340.20944
CB_A_S_20230309,394.9324
CB_A_S_20230310,435.46637
CB_A_S_20230311,395.18903
CB_A_S_20230312,-376.9867
CB_A_S_20230313,-67.37152
CB_A_S_20230314,73.92188
CB_A_S_20230315,309.22333
CB_A_S_20230316,391.69977
CB_A_S_20230317,450.84467
CB_A_S_20230318,361.6573
CB_A_S_20230319,-200.18623
CB_A_S_20230320,398.9037
CB_A_S_20230321,444.79446
CB_A_S_20230322,359.39316
CB_A_S_20230323,588.4712
CB_A_S_20230324,361.27335
CB_A_S_20230325,315.69965
CB_A_S_20230326,-859.97784
CB_A_S_20230327,388.9683
CB_A_S_20230328,546.18866
CB_A_S_20230329,-182.55713
CB_A_S_20230330,745.316
CB_A_S_20230331,804.3234
CB_D_J_20230304,529.2978
CB_D_J_20230305,-144.9244
CB_D_J_20230306,123.16817
CB_D_J_20230307,602.5957
CB_D_J_20230308,508.60068
CB_D_J_20230309,646.37
CB_D_J_20230310,666.1929
CB_D_J_20230311,626.8621
CB_D_J_20230312,271.0153
CB_D_J_20230313,291.36887
CB_D_J_20230314,474.33542
CB_D_J_20230315,541.1841
CB_D_J_20230316,638.6001
CB_D_J_20230317,677.39307
CB_D_J_20230318,687.90894
CB_D_J_20230319,-270.22168
CB_D_J_20230320,630.4424
CB_D_J_20230321,694.15137
CB_D_J_20230322,547.5192
CB_D_J_20230323,785.0214
CB_D_J_20230324,605.2683
CB_D_J_20230325,677.524
CB_D_J_20230326,-232.0391
CB_D_J_20230327,845.5725
CB_D_J_20230328,1017.9282
CB_D_J_20230329,367.75262
CB_D_J_20230330,1053.3429
CB_D_J_20230331,1230.456
CB_E_J_20230304,512.60736
CB_E_J_20230305,-219.45065
CB_E_J_20230306,65.79686
CB_E_J_20230307,558.4032
CB_E_J_20230308,425.8893
CB_E_J_20230309,531.14923
CB_E_J_20230310,553.2068
CB_E_J_20230311,544.201
CB_E_J_20230312,175.87328
CB_E_J_20230313,268.53772
CB_E_J_20230314,401.22314
CB_E_J_20230315,468.07184
CB_E_J_20230316,565.488
CB_E_J_20230317,604.2808
CB_E_J_20230318,614.7968
CB_E_J_20230319,-343.33398
CB_E_J_20230320,557.33014
CB_E_J_20230321,621.03925
CB_E_J_20230322,474.40692
CB_E_J_20230323,721.0551
CB_E_J_20230324,646.40375
CB_E_J_20230325,676.3674
CB_E_J_20230326,-233.19566
CB_E_J_20230327,844.41583
CB_E_J_20230328,1016.77136
CB_E_J_20230329,374.44534
CB_E_J_20230330,1112.9774
CB_E_J_20230331,1278.1567
RD_A_J_20230304,626.249
RD_A_J_20230305,-62.053658
RD_A_J_20230306,272.60074
RD_A_J_20230307,843.25
RD_A_J_20230308,662.4966
RD_A_J_20230309,813.3962
RD_A_J_20230310,853.9303
RD_A_J_20230311,825.7628
RD_A_J_20230312,198.39313
RD_A_J_20230313,508.00842
RD_A_J_20230314,649.3018
RD_A_J_20230315,795.1063
RD_A_J_20230316,820.77924
RD_A_J_20230317,862.5081
RD_A_J_20230318,813.76624
RD_A_J_20230319,4.553343
RD_A_J_20230320,793.67584
RD_A_J_20230321,804.39124
RD_A_J_20230322,697.77386
RD_A_J_20230323,944.4217
RD_A_J_20230324,822.32556
RD_A_J_20230325,775.56555
RD_A_J_20230326,-386.47412
RD_A_J_20230327,1087.0651
RD_A_J_20230328,1302.8295
RD_A_J_20230329,463.52267
RD_A_J_20230330,1862.3157
RD_A_J_20230331,1903.1356
RD_A_S_20230304,179.02533
RD_A_S_20230305,-470.4479
RD_A_S_20230306,-217.74503
RD_A_S_20230307,352.90396
RD_A_S_20230308,323.8685
RD_A_S_20230309,378.5914
RD_A_S_20230310,419.1255
RD_A_S_20230311,390.95782
RD_A_S_20230312,-381.21783
RD_A_S_20230313,-71.602646
RD_A_S_20230314,69.69076
RD_A_S_20230315,310.96722
RD_A_S_20230316,370.64447
RD_A_S_20230317,412.37335
RD_A_S_20230318,342.76746
RD_A_S_20230319,-219.07619
RD_A_S_20230320,380.01373
RD_A_S_20230321,390.72922
RD_A_S_20230322,351.43112
RD_A_S_20230323,589.65485
RD_A_S_20230324,467.55902
RD_A_S_20230325,415.7557
RD_A_S_20230326,-759.922
RD_A_S_20230327,498.14383
RD_A_S_20230328,713.9082
RD_A_S_20230329,-14.837437
RD_A_S_20230330,960.3181
RD_A_S_20230331,1050.9133
RD_C_S_20230304,-132.40988
RD_C_S_20230305,-804.0699
RD_C_S_20230306,-457.62372
RD_C_S_20230307,72.61327
RD_C_S_20230308,127.35895
RD_C_S_20230309,182.53183
RD_C_S_20230310,247.2293
RD_C_S_20230311,211.57733
RD_C_S_20230312,-345.2866
RD_C_S_20230313,-350.4086
RD_C_S_20230314,-167.44193
RD_C_S_20230315,10.569761
RD_C_S_20230316,118.59994
RD_C_S_20230317,139.97684
RD_C_S_20230318,133.64287
RD_C_S_20230319,-472.42453
RD_C_S_20230320,121.546005
RD_C_S_20230321,132.26157
RD_C_S_20230322,92.96346
RD_C_S_20230323,345.7417
RD_C_S_20230324,223.64575
RD_C_S_20230325,202.4878
RD_C_S_20230326,-799.5409
RD_C_S_20230327,15.3367
RD_C_S_20230328,209.19879
RD_C_S_20230329,-541.7222
RD_C_S_20230330,307.31204
RD_C_S_20230331,538.30927
RD_D_J_20230304,379.90067
RD_D_J_20230305,-270.09326
RD_D_J_20230306,5.0578375
RD_D_J_20230307,502.7629
RD_D_J_20230308,372.90915
RD_D_J_20230309,510.67807
RD_D_J_20230310,528.71313
RD_D_J_20230311,501.4922
RD_D_J_20230312,145.64554
RD_D_J_20230313,165.99869
RD_D_J_20230314,348.96545
RD_D_J_20230315,368.37
RD_D_J_20230316,442.98682
RD_D_J_20230317,464.3637
RD_D_J_20230318,494.46118
RD_D_J_20230319,-463.66968
RD_D_J_20230320,436.99408
RD_D_J_20230321,454.59973
RD_D_J_20230322,289.19586
RD_D_J_20230323,535.84375
RD_D_J_20230324,461.1925
RD_D_J_20230325,495.68063
RD_D_J_20230326,-413.88232
RD_D_J_20230327,563.4864
RD_D_J_20230328,794.3862
RD_D_J_20230329,144.21088
RD_D_J_20230330,877.0836
RD_D_J_20230331,1014.6071
RD_D_S_20230304,306.4068
RD_D_S_20230305,-341.85745
RD_D_S_20230306,-148.65787
RD_D_S_20230307,380.79944
RD_D_S_20230308,395.6374
RD_D_S_20230309,450.81036
RD_D_S_20230310,468.84525
RD_D_S_20230311,441.62424
RD_D_S_20230312,-59.028534
RD_D_S_20230313,-38.67531
RD_D_S_20230314,144.29141
RD_D_S_20230315,312.58728
RD_D_S_20230316,420.6175
RD_D_S_20230317,441.9944
RD_D_S_20230318,451.22742
RD_D_S_20230319,-292.7008
RD_D_S_20230320,417.931
RD_D_S_20230321,435.53665
RD_D_S_20230322,337.45206
RD_D_S_20230323,590.23016
RD_D_S_20230324,515.57904
RD_D_S_20230325,545.0237
RD_D_S_20230326,-364.53906
RD_D_S_20230327,397.35657
RD_D_S_20230328,628.2565
RD_D_S_20230329,30.62114
RD_D_S_20230330,839.3259
RD_D_S_20230331,1070.3231
RD_E_J_20230304,332.0852
RD_E_J_20230305,-403.949
RD_E_J_20230306,-100.94255
RD_E_J_20230307,409.94147
RD_E_J_20230308,241.56868
RD_E_J_20230309,370.94476
RD_E_J_20230310,391.2142
RD_E_J_20230311,394.31827
RD_E_J_20230312,25.990742
RD_E_J_20230313,102.695526
RD_E_J_20230314,235.38104
RD_E_J_20230315,280.24304
RD_E_J_20230316,354.85986
RD_E_J_20230317,376.23676
RD_E_J_20230318,406.33398
RD_E_J_20230319,-551.79663
RD_E_J_20230320,348.8672
RD_E_J_20230321,366.47284
RD_E_J_20230322,201.06895
RD_E_J_20230323,447.71692
RD_E_J_20230324,373.06558
RD_E_J_20230325,403.0292
RD_E_J_20230326,-506.53363
RD_E_J_20230327,491.23035
RD_E_J_20230328,722.13007
RD_E_J_20230329,79.804085
RD_E_J_20230330,980.509
RD_E_J_20230331,1143.709
RD_E_S_20230304,237.4668
RD_E_S_20230305,-496.83765
RD_E_S_20230306,-275.78287
RD_E_S_20230307,266.85355
RD_E_S_20230308,243.1725
RD_E_S_20230309,313.1774
RD_E_S_20230310,333.44684
RD_E_S_20230311,336.55096
RD_E_S_20230312,-176.58295
RD_E_S_20230313,-99.87822
RD_E_S_20230314,32.807312
RD_E_S_20230315,201.10318
RD_E_S_20230316,309.13342
RD_E_S_20230317,330.5103
RD_E_S_20230318,339.7434
RD_E_S_20230319,-404.18494
RD_E_S_20230320,306.44693
RD_E_S_20230321,324.05258
RD_E_S_20230322,111.738625
RD_E_S_20230323,364.517
RD_E_S_20230324,289.8657
RD_E_S_20230325,319.3104
RD_E_S_20230326,-590.2524
RD_E_S_20230327,389.28497
RD_E_S_20230328,620.18475
RD_E_S_20230329,30.398865
RD_E_S_20230330,896.8586
RD_E_S_20230331,1153.5326
BC_A_J_20230304,2594.8843
BC_A_J_20230305,1710.7249
BC_A_J_20230306,1916.5594
BC_A_J_20230307,2579.405
BC_A_J_20230308,2232.0757
BC_A_J_20230309,2630.2788
BC_A_J_20230310,2697.973
BC_A_J_20230311,2745.3054
BC_A_J_20230312,1499.4855
BC_A_J_20230313,2099.9678
BC_A_J_20230314,2239.5608
BC_A_J_20230315,2359.204
BC_A_J_20230316,2440.2812
BC_A_J_20230317,2499.426
BC_A_J_20230318,2519.0525
BC_A_J_20230319,1414.6771
BC_A_J_20230320,2577.9705
BC_A_J_20230321,2547.267
BC_A_J_20230322,2397.5708
BC_A_J_20230323,2628.1025
BC_A_J_20230324,2448.5298
BC_A_J_20230325,2355.7979
BC_A_J_20230326,1230.2361
BC_A_J_20230327,2614.0554
BC_A_J_20230328,3140.7427
BC_A_J_20230329,2240.0408
BC_A_J_20230330,3462.8457
BC_A_J_20230331,3416.0706
BC_A_S_20230304,2518.0637
BC_A_S_20230305,1633.904
BC_A_S_20230306,1814.3966
BC_A_S_20230307,2477.2422
BC_A_S_20230308,2283.0728
BC_A_S_20230309,2585.0986
BC_A_S_20230310,2652.7927
BC_A_S_20230311,2700.1252
BC_A_S_20230312,1309.4989
BC_A_S_20230313,1909.9816
BC_A_S_20230314,2049.5745
BC_A_S_20230315,2264.6897
BC_A_S_20230316,2379.7712
BC_A_S_20230317,2438.916
BC_A_S_20230318,2437.6785
BC_A_S_20230319,1580.6716
BC_A_S_20230320,2553.9333
BC_A_S_20230321,2523.23
BC_A_S_20230322,2375.9773
BC_A_S_20230323,2598.085
BC_A_S_20230324,2418.5122
BC_A_S_20230325,2320.737
BC_A_S_20230326,1130.954
BC_A_S_20230327,2299.3
BC_A_S_20230328,2825.9873
BC_A_S_20230329,2010.8599
BC_A_S_20230330,2942.9285
BC_A_S_20230331,2905.0625
BC_B_J_20230304,2057.304
BC_B_J_20230305,1371.8676
BC_B_J_20230306,1643.4001
BC_B_J_20230307,2266.8762
BC_B_J_20230308,1950.3833
BC_B_J_20230309,2349.035
BC_B_J_20230310,2297.7012
BC_B_J_20230311,2337.5493
BC_B_J_20230312,1091.7299
BC_B_J_20230313,1599.2273
